"","Date","BAC","GE","XOM","NA"
"1534",2006-02-08,43.669998,251.846161,60.389999,NA
"1535",2006-02-09,43.830002,253.230774,59.919998,NA
"1536",2006-02-10,43.919998,256,59.43,NA
"1537",2006-02-13,43.700001,255.769226,59.599998,NA
"1538",2006-02-14,44.16,257.384613,59.549999,NA
"1539",2006-02-15,44.360001,257.384613,59.759998,NA
"1540",2006-02-16,44.689999,256.538452,60.25,NA
"1541",2006-02-17,44.66,258.538452,60.549999,NA
"1542",2006-02-21,44.549999,256.615387,60.759998,NA
"1543",2006-02-22,45.080002,258.769226,60.259998,NA
"1544",2006-02-23,45.369999,255.846161,59.830002,NA
"1545",2006-02-24,45.720001,254.92308,60.419998,NA
"1546",2006-02-27,45.98,256.307678,59.919998,NA
"1547",2006-02-28,45.849998,252.846161,59.369999,NA
"1548",2006-03-01,45.599998,252,60.34,NA
"1549",2006-03-02,45.150002,252.692307,60.849998,NA
"1550",2006-03-03,45.189999,254.307693,60.98,NA
"1551",2006-03-06,45.209999,254.615387,59.98,NA
"1552",2006-03-07,45.619999,255,59.849998,NA
"1553",2006-03-08,45.709999,257.153839,59.709999,NA
"1554",2006-03-09,45.549999,255.384613,58.919998,NA
"1555",2006-03-10,45.950001,258.846161,59.18,NA
"1556",2006-03-13,45.939999,259,59.639999,NA
"1557",2006-03-14,46.259998,259.846161,60.810001,NA
"1558",2006-03-15,46.400002,264.769226,61.02,NA
"1559",2006-03-16,46.759998,264.461548,61.639999,NA
"1560",2006-03-17,46.900002,265.461548,61.049999,NA
"1561",2006-03-20,46.900002,265.384613,60.66,NA
"1562",2006-03-21,46.57,264.153839,60.720001,NA
"1563",2006-03-22,46.990002,265.615387,61.049999,NA
"1564",2006-03-23,46.700001,262.461548,61.25,NA
"1565",2006-03-24,46.900002,261.153839,61.169998,NA
"1566",2006-03-27,46.82,259.923065,61.290001,NA
"1567",2006-03-28,46.060001,258.461548,60.950001,NA
"1568",2006-03-29,45.970001,261,61.279999,NA
"1569",2006-03-30,45.610001,266.538452,61.119999,NA
"1570",2006-03-31,45.540001,267.538452,60.860001,NA
"1571",2006-04-03,45.68,266.846161,61.029999,NA
"1572",2006-04-04,46.290001,266.923065,61.75,NA
"1573",2006-04-05,46.549999,264.769226,62.16,NA
"1574",2006-04-06,46.200001,265.461548,62.09,NA
"1575",2006-04-07,45.740002,261.769226,61.330002,NA
"1576",2006-04-10,45.68,260.923065,61.939999,NA
"1577",2006-04-11,45.560001,261.923065,62,NA
"1578",2006-04-12,45.720001,265.076935,61.459999,NA
"1579",2006-04-13,45.73,260.692322,61.560001,NA
"1580",2006-04-17,45.48,256.076935,62.049999,NA
"1581",2006-04-18,45.959999,260.538452,63.540001,NA
"1582",2006-04-19,46.049999,260.692322,64.300003,NA
"1583",2006-04-20,46.279999,262.461548,63.919998,NA
"1584",2006-04-21,46.869999,261.307678,65,NA
"1585",2006-04-24,47.07,261,64.410004,NA
"1586",2006-04-25,47.09,261.307678,63.950001,NA
"1587",2006-04-26,47.709999,262.538452,63.099998,NA
"1588",2006-04-27,49.040001,264.846161,62.419998,NA
"1589",2006-04-28,49.919998,266.076935,63.080002,NA
"1590",2006-05-01,49.18,264.538452,63.419998,NA
"1591",2006-05-02,49.459999,265.230774,64.669998,NA
"1592",2006-05-03,49.299999,264.615387,63.77,NA
"1593",2006-05-04,49.939999,267.692322,63.310001,NA
"1594",2006-05-05,50.470001,270.461548,64,NA
"1595",2006-05-08,50.110001,269.230774,63.709999,NA
"1596",2006-05-09,50.189999,269.230774,63.939999,NA
"1597",2006-05-10,50.169998,266.923065,63.880001,NA
"1598",2006-05-11,49.689999,265.461548,63.459999,NA
"1599",2006-05-12,49.200001,263.692322,62.240002,NA
"1600",2006-05-15,49.549999,265.846161,62,NA
"1601",2006-05-16,49.639999,267.615387,61.959999,NA
"1602",2006-05-17,48.560001,264.769226,60.18,NA
"1603",2006-05-18,48.119999,262.692322,59.889999,NA
"1604",2006-05-19,48.27,262.769226,60.450001,NA
"1605",2006-05-22,48.259998,262.076935,60.779999,NA
"1606",2006-05-23,48.23,261.615387,60.389999,NA
"1607",2006-05-24,48.48,263.538452,60.099998,NA
"1608",2006-05-25,48.91,264.769226,61.52,NA
"1609",2006-05-26,49.380001,264.076935,61.580002,NA
"1610",2006-05-30,48.700001,261.923065,60.200001,NA
"1611",2006-05-31,48.400002,263.538452,60.91,NA
"1612",2006-06-01,48.700001,265.769226,61.110001,NA
"1613",2006-06-02,49.259998,266.615387,61.650002,NA
"1614",2006-06-05,48.740002,263.230774,60.049999,NA
"1615",2006-06-06,48.529999,265.769226,60.400002,NA
"1616",2006-06-07,48.849998,264.615387,58.82,NA
"1617",2006-06-08,49.029999,265.923065,59.57,NA
"1618",2006-06-09,48.790001,262.076935,58.799999,NA
"1619",2006-06-12,48.41,260.538452,58.240002,NA
"1620",2006-06-13,47.07,259.461548,56.650002,NA
"1621",2006-06-14,46.639999,260.769226,57.799999,NA
"1622",2006-06-15,47.91,262.384613,59.119999,NA
"1623",2006-06-16,47.419998,261,58.799999,NA
"1624",2006-06-19,47.139999,259.384613,57.389999,NA
"1625",2006-06-20,47.080002,259.230774,57.389999,NA
"1626",2006-06-21,47.310001,259,58.060001,NA
"1627",2006-06-22,47.540001,255.692307,57.970001,NA
"1628",2006-06-23,47.41,255.07692,58.099998,NA
"1629",2006-06-26,47.459999,255.461533,58.82,NA
"1630",2006-06-27,47.299999,252.92308,59.650002,NA
"1631",2006-06-28,47.650002,253.307693,61.119999,NA
"1632",2006-06-29,48.599998,255.92308,62.369999,NA
"1633",2006-06-30,48.099998,253.538467,61.349998,NA
"1634",2006-07-03,48.810001,256.384613,62.150002,NA
"1635",2006-07-05,48.869999,256.230774,62.549999,NA
"1636",2006-07-06,49.060001,257.692322,63.470001,NA
"1637",2006-07-07,48.799999,256.153839,62.84,NA
"1638",2006-07-10,49.139999,257.307678,63.040001,NA
"1639",2006-07-11,49.150002,255.846161,63.98,NA
"1640",2006-07-12,48.57,254.307693,63.970001,NA
"1641",2006-07-13,47.98,251.307693,64.07,NA
"1642",2006-07-14,48.310001,247,64.900002,NA
"1643",2006-07-17,48.220001,248.92308,64,NA
"1644",2006-07-18,48.439999,249.692307,64.610001,NA
"1645",2006-07-19,49.950001,252.92308,64.660004,NA
"1646",2006-07-20,49.650002,249.846161,64.25,NA
"1647",2006-07-21,50.139999,248.07692,63.93,NA
"1648",2006-07-24,50.57,250.92308,65.360001,NA
"1649",2006-07-25,50.810001,251.538467,65.739998,NA
"1650",2006-07-26,50.990002,251.384613,66.599998,NA
"1651",2006-07-27,51.02,251.153839,66.470001,NA
"1652",2006-07-28,51.66,254,67,NA
"1653",2006-07-31,51.529999,251.461533,67.739998,NA
"1654",2006-08-01,51.529999,250.461533,68.18,NA
"1655",2006-08-02,51.959999,250.769226,68.480003,NA
"1656",2006-08-03,51.970001,251.769226,68.370003,NA
"1657",2006-08-04,52.32,252.307693,68.690002,NA
"1658",2006-08-07,52.16,251.461533,69.230003,NA
"1659",2006-08-08,52.060001,248.769226,69.269997,NA
"1660",2006-08-09,51.540001,248.307693,69.290001,NA
"1661",2006-08-10,51.52,251.307693,69.339996,NA
"1662",2006-08-11,51.400002,250,69.730003,NA
"1663",2006-08-14,51.130001,252.461533,69.25,NA
"1664",2006-08-15,52.150002,255.384613,68.690002,NA
"1665",2006-08-16,52.299999,259.307678,67.57,NA
"1666",2006-08-17,52.139999,260.923065,68.080002,NA
"1667",2006-08-18,52.490002,261.538452,69.099998,NA
"1668",2006-08-21,52.459999,261.230774,69.830002,NA
"1669",2006-08-22,52.5,261.230774,70.209999,NA
"1670",2006-08-23,52.490002,259.923065,69.629997,NA
"1671",2006-08-24,52.509998,260.384613,70.720001,NA
"1672",2006-08-25,52.130001,260.307678,70.43,NA
"1673",2006-08-28,52.189999,261,70.099998,NA
"1674",2006-08-29,52.290001,263,69.410004,NA
"1675",2006-08-30,51.700001,263.615387,68.300003,NA
"1676",2006-08-31,51.470001,262,67.669998,NA
"1677",2006-09-01,51.66,262.615387,68.099998,NA
"1678",2006-09-05,51.75,261.307678,68.480003,NA
"1679",2006-09-06,51.650002,261.153839,67.18,NA
"1680",2006-09-07,51.509998,261.846161,67.690002,NA
"1681",2006-09-08,51.66,261.615387,66.809998,NA
"1682",2006-09-11,51.18,264.846161,64.940002,NA
"1683",2006-09-12,51.700001,266.692322,64.699997,NA
"1684",2006-09-13,51.900002,268,65.360001,NA
"1685",2006-09-14,51.93,267.538452,64.709999,NA
"1686",2006-09-15,51.450001,268.076935,64.650002,NA
"1687",2006-09-18,51.779999,268.230774,66.300003,NA
"1688",2006-09-19,52.029999,268.076935,65.5,NA
"1689",2006-09-20,52.490002,269.384613,64.110001,NA
"1690",2006-09-21,52.240002,264.923065,64.779999,NA
"1691",2006-09-22,52.43,264.615387,64.910004,NA
"1692",2006-09-25,52.970001,268.384613,65.059998,NA
"1693",2006-09-26,53.48,272.615387,66.43,NA
"1694",2006-09-27,53.240002,271.846161,67.129997,NA
"1695",2006-09-28,53.52,272.923065,67.459999,NA
"1696",2006-09-29,53.57,271.538452,67.099998,NA
"1697",2006-10-02,53.619999,273.076935,67,NA
"1698",2006-10-03,54.41,274.692322,65.410004,NA
"1699",2006-10-04,54.82,277.692322,66.610001,NA
"1700",2006-10-05,54.52,279.153839,67.32,NA
"1701",2006-10-06,54.240002,278,67.519997,NA
"1702",2006-10-09,54.509998,278.153839,66.550003,NA
"1703",2006-10-10,54.630001,279.230774,67.199997,NA
"1704",2006-10-11,54.040001,278.230774,66.529999,NA
"1705",2006-10-12,54.259998,278.615387,67.650002,NA
"1706",2006-10-13,54.389999,276.769226,68.400002,NA
"1707",2006-10-16,53.709999,273.538452,69.830002,NA
"1708",2006-10-17,53.68,273.538452,69.410004,NA
"1709",2006-10-18,53.810001,273.538452,69.169998,NA
"1710",2006-10-19,53.259998,271.384613,69.730003,NA
"1711",2006-10-20,53.619999,272.846161,69.550003,NA
"1712",2006-10-23,53.66,273.307678,69.919998,NA
"1713",2006-10-24,53.43,272.461548,69.889999,NA
"1714",2006-10-25,54,273.923065,71.010002,NA
"1715",2006-10-26,54.18,273.769226,71.620003,NA
"1716",2006-10-27,53.700001,270.846161,71.459999,NA
"1717",2006-10-30,53.919998,270.769226,70.839996,NA
"1718",2006-10-31,53.869999,270.076935,71.419998,NA
"1719",2006-11-01,53.580002,268.461548,71.059998,NA
"1720",2006-11-02,53.549999,267,71.190002,NA
"1721",2006-11-03,53.43,267.461548,72.150002,NA
"1722",2006-11-06,54.209999,271.307678,72.910004,NA
"1723",2006-11-07,54.419998,273.384613,72.529999,NA
"1724",2006-11-08,54.610001,273.692322,74.129997,NA
"1725",2006-11-09,54.509998,271.461548,74.610001,NA
"1726",2006-11-10,54.77,270.538452,74.419998,NA
"1727",2006-11-13,54.459999,272,74.43,NA
"1728",2006-11-14,54.830002,273.769226,74.449997,NA
"1729",2006-11-15,54.48,275.307678,74.800003,NA
"1730",2006-11-16,54.900002,276.615387,72.669998,NA
"1731",2006-11-17,54.849998,278.846161,73.080002,NA
"1732",2006-11-20,54.900002,276.769226,72.43,NA
"1733",2006-11-21,54.720001,275.384613,73.389999,NA
"1734",2006-11-22,54.630001,276.846161,72.910004,NA
"1735",2006-11-24,54.560001,274.538452,72.379997,NA
"1736",2006-11-27,53.919998,272.692322,72.470001,NA
"1737",2006-11-28,54.27,270.769226,74.160004,NA
"1738",2006-11-29,54.02,271.923065,76.029999,NA
"1739",2006-11-30,53.849998,271.384613,76.809998,NA
"1740",2006-12-01,53.5,271.384613,77.199997,NA
"1741",2006-12-04,52.650002,272.230774,77.769997,NA
"1742",2006-12-05,52.790001,271.307678,78.059998,NA
"1743",2006-12-06,52.689999,270.076935,76.309998,NA
"1744",2006-12-07,52.490002,270.461548,75.709999,NA
"1745",2006-12-08,51.66,271.307678,75.5,NA
"1746",2006-12-11,52.549999,270.923065,75.360001,NA
"1747",2006-12-12,52.799999,274.153839,76.25,NA
"1748",2006-12-13,53.09,273.076935,77.360001,NA
"1749",2006-12-14,53.169998,278.538452,78.730003,NA
"1750",2006-12-15,53.32,287.384613,77.300003,NA
"1751",2006-12-18,53.630001,292.307678,75.510002,NA
"1752",2006-12-19,53.580002,292.384613,76.989998,NA
"1753",2006-12-20,53.66,293.461548,76.080002,NA
"1754",2006-12-21,53.509998,290.538452,75.870003,NA
"1755",2006-12-22,53.349998,289,75.410004,NA
"1756",2006-12-26,53.700001,290.076935,76.050003,NA
"1757",2006-12-27,53.77,290.692322,76.959999,NA
"1758",2006-12-28,53.650002,288.307678,77.330002,NA
"1759",2006-12-29,53.389999,286.230774,76.629997,NA
"1760",2007-01-03,53.330002,292.076935,74.110001,NA
"1761",2007-01-04,53.669998,290.384613,72.720001,NA
"1762",2007-01-05,53.240002,288.923065,73.239998,NA
"1763",2007-01-08,53.450001,288.846161,72.650002,NA
"1764",2007-01-09,53.5,288.846161,72.089996,NA
"1765",2007-01-10,53.580002,288.923065,70.989998,NA
"1766",2007-01-11,53.259998,291.692322,70.980003,NA
"1767",2007-01-12,53.380001,291.461548,72.660004,NA
"1768",2007-01-16,53.439999,293.153839,71.629997,NA
"1769",2007-01-17,53.32,292.153839,72.459999,NA
"1770",2007-01-18,53.290001,292.307678,71.959999,NA
"1771",2007-01-19,53.59,284.230774,73.529999,NA
"1772",2007-01-22,53.650002,282.692322,72.900002,NA
"1773",2007-01-23,53.32,281.153839,74.489998,NA
"1774",2007-01-24,53.200001,281.846161,74.900002,NA
"1775",2007-01-25,52.400002,279.538452,73.519997,NA
"1776",2007-01-26,52.040001,277.461548,73.610001,NA
"1777",2007-01-29,51.459999,278.384613,73.199997,NA
"1778",2007-01-30,52.119999,277.153839,74.389999,NA
"1779",2007-01-31,52.580002,277.307678,74.099998,NA
"1780",2007-02-01,52.84,278.692322,75.080002,NA
"1781",2007-02-02,52.740002,279,75.540001,NA
"1782",2007-02-05,52.880001,279.769226,75.669998,NA
"1783",2007-02-06,53.209999,279.307678,75.459999,NA
"1784",2007-02-07,53.360001,277.692322,74.790001,NA
"1785",2007-02-08,53.32,274.923065,75.459999,NA
"1786",2007-02-09,52.990002,273.307678,75.220001,NA
"1787",2007-02-12,53.040001,274.153839,74.599998,NA
"1788",2007-02-13,53.73,275.153839,75.449997,NA
"1789",2007-02-14,54.049999,280.538452,75.599998,NA
"1790",2007-02-15,53.849998,278,75.339996,NA
"1791",2007-02-16,54.049999,275.923065,75.290001,NA
"1792",2007-02-20,54.049999,277.769226,74.870003,NA
"1793",2007-02-21,53.91,276.230774,74.779999,NA
"1794",2007-02-22,53.700001,272.307678,75.080002,NA
"1795",2007-02-23,52.860001,270,75.220001,NA
"1796",2007-02-26,52.790001,271.846161,75.400002,NA
"1797",2007-02-27,50.799999,266.615387,71.830002,NA
"1798",2007-02-28,50.830002,268.538452,71.68,NA
"1799",2007-03-01,50.380001,269.230774,70.989998,NA
"1800",2007-03-02,50.009998,268.230774,70.010002,NA
"1801",2007-03-05,49.639999,265.769226,69.980003,NA
"1802",2007-03-06,50.939999,267.076935,71,NA
"1803",2007-03-07,50.59,264.076935,71.639999,NA
"1804",2007-03-08,50.77,265,71.849998,NA
"1805",2007-03-09,50.950001,264,71.120003,NA
"1806",2007-03-12,51.09,264.923065,70.870003,NA
"1807",2007-03-13,49.459999,262.230774,69.910004,NA
"1808",2007-03-14,49.77,263.923065,71.019997,NA
"1809",2007-03-15,50.099998,265.538452,70.690002,NA
"1810",2007-03-16,49.619999,264.307678,69.860001,NA
"1811",2007-03-19,50.369999,266.692322,71.099998,NA
"1812",2007-03-20,50.759998,267.461548,72,NA
"1813",2007-03-21,51.860001,272.923065,73.230003,NA
"1814",2007-03-22,51.639999,275.461548,74.360001,NA
"1815",2007-03-23,51.689999,275.538452,75.019997,NA
"1816",2007-03-26,51.560001,276.923065,75.470001,NA
"1817",2007-03-27,51.84,275.307678,75.709999,NA
"1818",2007-03-28,50.77,273.461548,75.559998,NA
"1819",2007-03-29,51.189999,273.461548,76.239998,NA
"1820",2007-03-30,51.02,272,75.449997,NA
"1821",2007-04-02,50.43,271.461548,76.160004,NA
"1822",2007-04-03,50.860001,271.692322,76.800003,NA
"1823",2007-04-04,50.889999,270.076935,77.110001,NA
"1824",2007-04-05,50.849998,269.384613,77.220001,NA
"1825",2007-04-09,50.860001,267.538452,76.800003,NA
"1826",2007-04-10,51.07,268.307678,77.57,NA
"1827",2007-04-11,50.509998,268.846161,76.769997,NA
"1828",2007-04-12,50.279999,270.615387,77.389999,NA
"1829",2007-04-13,50.419998,272.153839,77.410004,NA
"1830",2007-04-16,51.23,272,78.169998,NA
"1831",2007-04-17,51.299999,270.769226,78.400002,NA
"1832",2007-04-18,51.82,270.230774,78.199997,NA
"1833",2007-04-19,50.91,269.230774,77.459999,NA
"1834",2007-04-20,51.040001,270.230774,79.760002,NA
"1835",2007-04-23,50.509998,267.692322,79.199997,NA
"1836",2007-04-24,50.619999,267.384613,78.599998,NA
"1837",2007-04-25,51.23,272.384613,79.919998,NA
"1838",2007-04-26,50.720001,275.692322,80.550003,NA
"1839",2007-04-27,50.77,283.384613,80.360001,NA
"1840",2007-04-30,50.900002,283.538452,79.379997,NA
"1841",2007-05-01,50.93,285.384613,79.660004,NA
"1842",2007-05-02,51.009998,287,79.82,NA
"1843",2007-05-03,51.23,287.230774,80.68,NA
"1844",2007-05-04,51.240002,285.769226,80.550003,NA
"1845",2007-05-07,51.419998,286.461548,80.830002,NA
"1846",2007-05-08,51.400002,285.230774,81.379997,NA
"1847",2007-05-09,51.450001,286.615387,81.419998,NA
"1848",2007-05-10,50.580002,282.923065,79.389999,NA
"1849",2007-05-11,50.950001,284.384613,81.230003,NA
"1850",2007-05-14,50.779999,281.538452,81.25,NA
"1851",2007-05-15,50.939999,281.846161,81.129997,NA
"1852",2007-05-16,51.119999,283.307678,81.449997,NA
"1853",2007-05-17,51.130001,281,81.800003,NA
"1854",2007-05-18,51.279999,284.307678,83.260002,NA
"1855",2007-05-21,51.23,285.384613,83.589996,NA
"1856",2007-05-22,51.5,287.230774,82.769997,NA
"1857",2007-05-23,51.349998,289.230774,82.989998,NA
"1858",2007-05-24,51.049999,287.538452,82.279999,NA
"1859",2007-05-25,51.200001,288.923065,83.510002,NA
"1860",2007-05-29,51.189999,287.692322,82.620003,NA
"1861",2007-05-30,50.810001,290.230774,84,NA
"1862",2007-05-31,50.709999,289.076935,83.169998,NA
"1863",2007-06-01,50.779999,288.076935,84.220001,NA
"1864",2007-06-04,50.849998,290.846161,84.220001,NA
"1865",2007-06-05,50.66,287.692322,84.260002,NA
"1866",2007-06-06,50.330002,286.846161,83.620003,NA
"1867",2007-06-07,49.790001,282.769226,81.959999,NA
"1868",2007-06-08,50.259998,287.076935,82.68,NA
"1869",2007-06-11,50.049999,288.153839,83.059998,NA
"1870",2007-06-12,49.66,285,82,NA
"1871",2007-06-13,50.360001,289.538452,83.349998,NA
"1872",2007-06-14,50.080002,290.769226,84.769997,NA
"1873",2007-06-15,50.080002,293.230774,85.940002,NA
"1874",2007-06-18,49.91,292.846161,86.360001,NA
"1875",2007-06-19,50.549999,302.230774,85.839996,NA
"1876",2007-06-20,49.98,300.538452,82.82,NA
"1877",2007-06-21,49.889999,298.461548,84.300003,NA
"1878",2007-06-22,48.950001,294.153839,82.519997,NA
"1879",2007-06-25,48.849998,293.923065,82.370003,NA
"1880",2007-06-26,48.799999,292.461548,81.82,NA
"1881",2007-06-27,49.189999,292.769226,83.480003,NA
"1882",2007-06-28,49.09,293.230774,83.599998,NA
"1883",2007-06-29,48.889999,294.461548,83.879997,NA
"1884",2007-07-02,49.32,294.307678,84.82,NA
"1885",2007-07-03,49.549999,297.692322,85.360001,NA
"1886",2007-07-05,49.369999,296.461548,85.160004,NA
"1887",2007-07-06,49.150002,296,86.459999,NA
"1888",2007-07-09,48.810001,297.076935,87.440002,NA
"1889",2007-07-10,48.360001,291.538452,86.5,NA
"1890",2007-07-11,48.509998,293.846161,87.290001,NA
"1891",2007-07-12,49.529999,300,89.620003,NA
"1892",2007-07-13,49.5,303.846161,90.330002,NA
"1893",2007-07-16,49.619999,308.615387,89.699997,NA
"1894",2007-07-17,49.799999,313.153839,89.089996,NA
"1895",2007-07-18,49.360001,311.153839,91.150002,NA
"1896",2007-07-19,49.27,313.153839,92.290001,NA
"1897",2007-07-20,48.310001,308.615387,91.940002,NA
"1898",2007-07-23,48.150002,314,93.440002,NA
"1899",2007-07-24,47.150002,309.384613,90.839996,NA
"1900",2007-07-25,47.93,310.923065,92.790001,NA
"1901",2007-07-26,47.23,304.076935,88.230003,NA
"1902",2007-07-27,47.41,298.384613,85.589996,NA
"1903",2007-07-30,47.700001,302.076935,86.010002,NA
"1904",2007-07-31,47.419998,298.153839,85.129997,NA
"1905",2007-08-01,47.630001,299.615387,85.839996,NA
"1906",2007-08-02,47.779999,300.230774,85.18,NA
"1907",2007-08-03,47,292.769226,82.080002,NA
"1908",2007-08-06,48.16,300.769226,83.540001,NA
"1909",2007-08-07,48.669998,303.692322,85.699997,NA
"1910",2007-08-08,49.700001,311.230774,87.900002,NA
"1911",2007-08-09,48.349998,299.538452,83.599998,NA
"1912",2007-08-10,48.59,294.076935,84.510002,NA
"1913",2007-08-13,48.5,293.615387,82.919998,NA
"1914",2007-08-14,47.860001,289.846161,83.129997,NA
"1915",2007-08-15,48.23,283.846161,81.690002,NA
"1916",2007-08-16,49.849998,286.153839,80.669998,NA
"1917",2007-08-17,51.759998,295.769226,84.139999,NA
"1918",2007-08-20,51.349998,294,84.529999,NA
"1919",2007-08-21,51.299999,295,83.150002,NA
"1920",2007-08-22,51.650002,301.076935,83.580002,NA
"1921",2007-08-23,51.830002,300.923065,83.75,NA
"1922",2007-08-24,51.869999,303.153839,85.690002,NA
"1923",2007-08-27,50.869999,300,85.120003,NA
"1924",2007-08-28,49.66,292.692322,83,NA
"1925",2007-08-29,50.549999,297.769226,85.230003,NA
"1926",2007-08-30,50.209999,295.384613,85.400002,NA
"1927",2007-08-31,50.68,299,85.730003,NA
"1928",2007-09-04,51.080002,300.307678,87.230003,NA
"1929",2007-09-05,49.950001,298.076935,87.220001,NA
"1930",2007-09-06,49.790001,303.076935,87.489998,NA
"1931",2007-09-07,49.02,298.076935,85.75,NA
"1932",2007-09-10,48.959999,301.461548,84.860001,NA
"1933",2007-09-11,49.450001,303.846161,86.940002,NA
"1934",2007-09-12,49.389999,306.923065,87.650002,NA
"1935",2007-09-13,49.860001,311.615387,88.620003,NA
"1936",2007-09-14,49.950001,310.384613,88.669998,NA
"1937",2007-09-17,49.509998,309.076935,89.260002,NA
"1938",2007-09-18,51.209999,320.615387,91.760002,NA
"1939",2007-09-19,51.07,321.307678,92.120003,NA
"1940",2007-09-20,50.790001,317.230774,92.089996,NA
"1941",2007-09-21,51.240002,317.307678,92.309998,NA
"1942",2007-09-24,50.59,314.230774,91.730003,NA
"1943",2007-09-25,50.220001,316.153839,91.959999,NA
"1944",2007-09-26,50.41,317.461548,92.370003,NA
"1945",2007-09-27,50.599998,318.384613,92.970001,NA
"1946",2007-09-28,50.27,318.461548,92.559998,NA
"1947",2007-10-01,50.639999,323.230774,93.949997,NA
"1948",2007-10-02,51.720001,324,92.239998,NA
"1949",2007-10-03,51.93,319.615387,91.330002,NA
"1950",2007-10-04,52.400002,320.769226,90.919998,NA
"1951",2007-10-05,52.709999,321.307678,91.360001,NA
"1952",2007-10-08,52.43,319.461548,90.68,NA
"1953",2007-10-09,52.57,323.230774,92.669998,NA
"1954",2007-10-10,52.299999,321.615387,93.129997,NA
"1955",2007-10-11,52.419998,320,92.660004,NA
"1956",2007-10-12,52.07,315.615387,93.480003,NA
"1957",2007-10-15,51.419998,314,94.82,NA
"1958",2007-10-16,50.200001,313.615387,94.739998,NA
"1959",2007-10-17,50.029999,315.384613,94.800003,NA
"1960",2007-10-18,48.849998,313.769226,95.050003,NA
"1961",2007-10-19,47.57,308,92.139999,NA
"1962",2007-10-22,47.779999,309,90.910004,NA
"1963",2007-10-23,47.779999,311.384613,91.349998,NA
"1964",2007-10-24,47.48,309.461548,92.129997,NA
"1965",2007-10-25,47,308.923065,91.57,NA
"1966",2007-10-26,48.029999,310.615387,92.209999,NA
"1967",2007-10-29,47.98,312,93.610001,NA
"1968",2007-10-30,47.990002,311.384613,91.139999,NA
"1969",2007-10-31,48.279999,316.615387,91.989998,NA
"1970",2007-11-01,45.709999,310.307678,88.5,NA
"1971",2007-11-02,45.110001,310.230774,87.93,NA
"1972",2007-11-05,44.450001,309.230774,87.660004,NA
"1973",2007-11-06,45.560001,309.076935,90.379997,NA
"1974",2007-11-07,43.310001,300.615387,87.199997,NA
"1975",2007-11-08,43.5,300.153839,89.419998,NA
"1976",2007-11-09,43.98,295.230774,86.849998,NA
"1977",2007-11-12,43.98,294.230774,84.540001,NA
"1978",2007-11-13,46.27,301.615387,86.879997,NA
"1979",2007-11-14,45.73,300.076935,86.309998,NA
"1980",2007-11-15,44.080002,294.692322,84.489998,NA
"1981",2007-11-16,44.369999,297.307678,85.099998,NA
"1982",2007-11-19,42.82,293.538452,84.110001,NA
"1983",2007-11-20,42.77,292.615387,87.82,NA
"1984",2007-11-21,42.139999,285.923065,87.040001,NA
"1985",2007-11-23,43.150002,289.769226,88.290001,NA
"1986",2007-11-26,41.880001,282.538452,85.68,NA
"1987",2007-11-27,42.939999,288.076935,86.379997,NA
"1988",2007-11-28,44.849998,295.846161,87.919998,NA
"1989",2007-11-29,44.630001,293.384613,88.589996,NA
"1990",2007-11-30,46.130001,294.538452,89.160004,NA
"1991",2007-12-03,45.470001,284.076935,88.849998,NA
"1992",2007-12-04,44.709999,278.846161,88.120003,NA
"1993",2007-12-05,45.23,282.384613,89.919998,NA
"1994",2007-12-06,45.959999,286.615387,91.440002,NA
"1995",2007-12-07,45.369999,286.384613,91.5,NA
"1996",2007-12-10,46.639999,287.769226,92.029999,NA
"1997",2007-12-11,44.650002,284.846161,90.279999,NA
"1998",2007-12-12,43.43,286.538452,91.919998,NA
"1999",2007-12-13,43.049999,289.076935,92.720001,NA
"2000",2007-12-14,42.16,283.923065,91.18,NA
"2001",2007-12-17,41.700001,280.615387,89.889999,NA
"2002",2007-12-18,41.5,283.076935,91.419998,NA
"2003",2007-12-19,41.59,281.307678,91.43,NA
"2004",2007-12-20,41.41,280.923065,92.129997,NA
"2005",2007-12-21,41.919998,285.692322,93.43,NA
"2006",2007-12-24,42.279999,288.692322,93.660004,NA
"2007",2007-12-26,42.299999,288.846161,94.809998,NA
"2008",2007-12-27,41.459999,286.076935,93.669998,NA
"2009",2007-12-28,41.099998,287.230774,95,NA
"2010",2007-12-31,41.259998,285.153839,93.690002,NA
"2011",2008-01-02,40.560001,282.769226,93.510002,NA
"2012",2008-01-03,40.299999,283.076935,93.830002,NA
"2013",2008-01-04,39.849998,277.230774,92.080002,NA
"2014",2008-01-07,39.900002,278.307678,91.220001,NA
"2015",2008-01-08,38.41,272.307678,90.050003,NA
"2016",2008-01-09,38.740002,275.384613,91.559998,NA
"2017",2008-01-10,39.299999,276.307678,91.660004,NA
"2018",2008-01-11,38.5,270.538452,90.300003,NA
"2019",2008-01-14,39.220001,272.769226,90.830002,NA
"2020",2008-01-15,37.880001,265.615387,89.019997,NA
"2021",2008-01-16,38.689999,265.846161,86.529999,NA
"2022",2008-01-17,36.91,255.461533,83.910004,NA
"2023",2008-01-18,35.970001,263.923065,85.080002,NA
"2024",2008-01-22,37.389999,261.923065,82.449997,NA
"2025",2008-01-23,40.57,266.076935,83.449997,NA
"2026",2008-01-24,39.900002,266.538452,86,NA
"2027",2008-01-25,39.48,261.538452,83.940002,NA
